날짜,체결가_KOSPI,전일비_KOSPI,등락률_KOSPI,거래량(천주)_KOSPI,거래대금(백만)_KOSPI,체결가_KOSDAQ,전일비_KOSDAQ,등락률_KOSDAQ,거래량(천주)_KOSDAQ,거래대금(백만)_KOSDAQ,체결가_KPI200,전일비_KPI200,등락률_KPI200,거래량(천주)_KPI200,거래대금(백만)_KPI200
2009.10.20,1659.15,10.08,+0.61%,397587.0,4754380.0,509.76,0.81,+0.16%,692574.0,1843604.0,217.53,1.34,+0.62%,119590.0,3955619.0
2009.10.19,1649.07,8.71,+0.53%,267958.0,4318470.0,508.95,0.69,+0.14%,539072.0,1353516.0,216.19,1.28,+0.60%,93055.0,3564206.0
2009.10.16,1640.36,18.63,-1.12%,365447.0,5676250.0,508.26,2.2,-0.43%,701822.0,1825171.0,214.91,2.56,-1.18%,131129.0,4917729.0
2009.10.15,1658.99,9.9,+0.60%,366900.0,5832503.0,510.46,1.58,-0.31%,611851.0,1622324.0,217.47,1.57,+0.73%,143246.0,5116982.0
2009.10.14,1649.09,20.16,+1.24%,403020.0,4903236.0,512.04,3.67,+0.72%,588254.0,1603373.0,215.9,2.8,+1.31%,114039.0,4138329.0
2009.10.13,1628.93,10.88,-0.66%,408552.0,5310816.0,508.37,1.84,-0.36%,657549.0,1723322.0,213.1,1.13,-0.53%,152510.0,4401963.0
2009.10.12,1639.81,6.98,-0.42%,403522.0,4754097.0,510.21,3.92,+0.77%,543384.0,1469223.0,214.23,1.34,-0.62%,136747.0,3990547.0
2009.10.09,1646.79,31.33,+1.94%,431437.0,5910499.0,506.29,9.33,+1.88%,544984.0,1797549.0,215.57,4.56,+2.16%,121221.0,4914691.0
2009.10.08,1615.46,17.46,+1.09%,369319.0,6500627.0,496.96,5.59,+1.14%,579599.0,1754824.0,211.01,2.07,+0.99%,144497.0,5713315.0
2009.10.07,1598.0,0.44,-0.03%,401478.0,6574108.0,491.37,3.05,-0.62%,607861.0,1967161.0,208.94,0.31,-0.15%,134379.0,5722907.0
2009.10.06,1598.44,8.46,-0.53%,380772.0,6073347.0,494.42,3.41,-0.68%,586263.0,1886814.0,209.25,1.13,-0.54%,144004.0,5317880.0
2009.10.05,1606.9,37.73,-2.29%,310754.0,6739034.0,497.83,4.72,-0.94%,572325.0,1579016.0,210.38,5.56,-2.57%,142528.0,6046290.0
2009.10.01,1644.63,28.51,-1.70%,332498.0,6920646.0,502.55,3.39,-0.67%,558019.0,1604648.0,215.94,3.81,-1.73%,144971.0,6060370.0
2009.09.30,1673.14,16.91,-1.00%,357366.0,7820325.0,505.94,6.26,-1.22%,651044.0,1884830.0,219.75,1.84,-0.83%,162376.0,6737003.0
2009.09.29,1690.05,14.5,+0.87%,339432.0,6656457.0,512.2,0.59,+0.12%,647975.0,1699748.0,221.59,1.93,+0.88%,126108.0,5401493.0
2009.09.28,1675.55,15.93,-0.94%,346330.0,6460537.0,511.61,4.91,-0.95%,649858.0,1698963.0,219.66,2.16,-0.97%,127315.0,5322287.0
2009.09.25,1691.48,2.4,-0.14%,383229.0,7438747.0,516.52,2.25,-0.43%,711944.0,1980791.0,221.82,0.53,-0.24%,169029.0,6581477.0
2009.09.24,1693.88,17.59,-1.03%,414640.0,7490017.0,518.77,10.21,-1.93%,791133.0,2178747.0,222.35,2.34,-1.04%,164224.0,6522026.0
2009.09.23,1711.47,7.41,-0.43%,497042.0,7544396.0,528.98,7.99,-1.49%,808387.0,2483748.0,224.69,0.58,-0.26%,180611.0,6516151.0
2009.09.22,1718.88,23.38,+1.38%,443149.0,6846381.0,536.97,3.87,+0.73%,747892.0,2303525.0,225.27,3.42,+1.54%,152396.0,5824487.0
2009.09.21,1695.5,4.21,-0.25%,510815.0,5441095.0,533.1,1.57,+0.30%,649727.0,2050812.0,221.85,0.49,-0.22%,130150.0,4506321.0
2009.09.18,1699.71,4.24,+0.25%,492622.0,8571088.0,531.53,3.4,+0.64%,725976.0,2429819.0,222.34,0.03,+0.01%,169080.0,7407654.0
2009.09.17,1695.47,12.14,+0.72%,517561.0,8908815.0,528.13,3.43,-0.65%,823831.0,2729260.0,222.31,1.78,+0.81%,180573.0,7521742.0
2009.09.16,1683.33,29.93,+1.81%,546244.0,8682976.0,531.56,0.02,-0.00%,795181.0,2646790.0,220.53,4.39,+2.03%,176916.0,7287993.0
2009.09.15,1653.4,18.49,+1.13%,500648.0,6985877.0,531.58,4.7,+0.89%,698775.0,2529364.0,216.14,2.72,+1.27%,160075.0,5789536.0
2009.09.14,1634.91,16.79,-1.02%,422046.0,6600806.0,526.88,1.38,-0.26%,870679.0,2149850.0,213.42,2.39,-1.11%,161636.0,5640542.0
2009.09.11,1651.7,7.02,+0.43%,502186.0,7475010.0,528.26,3.25,+0.62%,852042.0,2652181.0,215.81,0.89,+0.41%,171642.0,6326760.0
2009.09.10,1644.68,36.91,+2.30%,572210.0,8856986.0,525.01,4.81,+0.92%,877894.0,2147695.0,214.92,4.83,+2.30%,197009.0,7608935.0
2009.09.09,1607.77,11.92,-0.74%,509140.0,7403129.0,520.2,6.65,-1.26%,1182878.0,2763867.0,210.09,1.31,-0.62%,166563.0,6254049.0
2009.09.08,1619.69,11.12,+0.69%,515539.0,7301795.0,526.85,1.24,+0.24%,956794.0,2887464.0,211.4,1.67,+0.80%,172925.0,6004785.0
2009.09.07,1608.57,0.33,-0.02%,405123.0,5731835.0,525.61,6.79,+1.31%,734303.0,2397427.0,209.73,0.08,-0.04%,133405.0,4715803.0
2009.09.04,1608.9,4.63,-0.29%,586191.0,7024362.0,518.82,1.87,+0.36%,836673.0,2318207.0,209.81,0.79,-0.38%,172807.0,5798764.0
2009.09.03,1613.53,0.37,+0.02%,485437.0,6941847.0,516.95,0.78,-0.15%,840451.0,2581005.0,210.6,0.09,+0.04%,163120.0,5636641.0
2009.09.02,1613.16,9.9,-0.61%,554259.0,7904530.0,517.73,1.46,+0.28%,791886.0,2734903.0,210.51,1.38,-0.65%,178605.0,6537330.0
2009.09.01,1623.06,31.21,+1.96%,438083.0,6978836.0,516.27,1.57,+0.31%,856809.0,2722144.0,211.89,4.45,+2.15%,140169.0,5710892.0
2009.08.31,1591.85,16.09,-1.00%,436565.0,6418353.0,514.7,5.49,-1.06%,975210.0,2752539.0,207.44,2.3,-1.10%,150585.0,5249538.0
2009.08.28,1607.94,8.61,+0.54%,435945.0,6037960.0,520.19,6.59,+1.28%,780901.0,2565637.0,209.74,1.12,+0.54%,145630.0,5017838.0
2009.08.27,1599.33,14.79,-0.92%,420789.0,6141303.0,513.6,3.36,-0.65%,826244.0,2680017.0,208.62,2.0,-0.95%,142902.0,5086910.0
2009.08.26,1614.12,12.74,+0.80%,445002.0,6310476.0,516.96,6.27,+1.23%,806771.0,2677849.0,210.62,1.5,+0.72%,138920.0,5172977.0
2009.08.25,1601.38,10.84,-0.67%,453240.0,7468121.0,510.69,0.67,-0.13%,841039.0,3027165.0,209.12,1.48,-0.70%,155146.0,6017393.0
2009.08.24,1612.22,31.24,+1.98%,534284.0,8720998.0,511.36,0.78,-0.15%,827355.0,2623309.0,210.6,4.34,+2.10%,191356.0,7213628.0
2009.08.21,1580.98,4.59,+0.29%,507306.0,8041763.0,512.14,4.63,-0.90%,720134.0,2496900.0,206.26,1.04,+0.51%,178234.0,6646774.0
2009.08.20,1576.39,30.43,+1.97%,447655.0,6106759.0,516.77,6.57,+1.29%,825379.0,2781929.0,205.22,4.14,+2.06%,148159.0,5037476.0
2009.08.19,1545.96,4.28,-0.28%,512337.0,6665190.0,510.2,1.33,-0.26%,772269.0,2541065.0,201.08,0.25,-0.12%,148646.0,5418919.0
2009.08.18,1550.24,3.18,+0.21%,592090.0,6431316.0,511.53,6.3,-1.22%,916671.0,2663879.0,201.33,0.81,+0.40%,151269.0,5099408.0
2009.08.17,1547.06,44.35,-2.79%,585949.0,6701262.0,517.83,13.29,-2.50%,747973.0,2528918.0,200.52,5.94,-2.88%,156614.0,5172927.0
2009.08.14,1591.41,26.77,+1.71%,591193.0,6712329.0,531.12,0.59,-0.11%,873594.0,2649471.0,206.46,4.0,+1.98%,158202.0,5430069.0
2009.08.13,1564.64,0.71,-0.05%,549089.0,7308872.0,531.71,9.09,+1.74%,978337.0,3136353.0,202.46,0.21,-0.10%,177412.0,5892841.0
2009.08.12,1565.35,13.86,-0.88%,498215.0,6506022.0,522.62,3.1,+0.60%,792058.0,2226026.0,202.67,2.29,-1.12%,171277.0,5350090.0
2009.08.11,1579.21,3.1,+0.20%,563174.0,6241916.0,519.52,2.82,+0.55%,865732.0,2264318.0,204.96,0.19,+0.09%,152795.0,5116046.0
2009.08.10,1576.11,0.11,+0.01%,485342.0,5631200.0,516.7,4.0,+0.78%,752806.0,2104125.0,204.77,0.18,-0.09%,129401.0,4540589.0
2009.08.07,1576.0,10.96,+0.70%,461524.0,5566648.0,512.7,3.44,+0.68%,763882.0,2004697.0,204.95,1.21,+0.59%,130638.0,4465716.0
2009.08.06,1565.04,5.57,+0.36%,484871.0,6029345.0,509.26,0.27,+0.05%,742853.0,2002056.0,203.74,0.55,+0.27%,144681.0,4797659.0
2009.08.05,1559.47,6.9,-0.44%,487504.0,5968693.0,508.99,0.27,+0.05%,699869.0,2124455.0,203.19,0.91,-0.45%,148187.0,4781862.0
2009.08.04,1566.37,1.39,+0.09%,579976.0,8078758.0,508.72,1.84,-0.36%,698147.0,2312021.0,204.1,0.29,+0.14%,197536.0,6505561.0
2009.08.03,1564.98,7.69,+0.49%,483313.0,6797212.0,510.56,6.21,+1.23%,689680.0,2041926.0,203.81,0.85,+0.42%,162080.0,5565464.0
2009.07.31,1557.29,22.55,+1.47%,458007.0,7172809.0,504.35,1.45,+0.29%,783948.0,1996431.0,202.96,3.08,+1.54%,192197.0,6130292.0
2009.07.30,1534.74,10.42,+0.68%,422381.0,5461810.0,502.9,1.33,+0.27%,803420.0,1984390.0,199.88,1.64,+0.83%,176741.0,4536163.0
2009.07.29,1524.32,1.71,-0.11%,475122.0,6060567.0,501.57,2.59,-0.51%,902925.0,2269884.0,198.24,0.28,-0.14%,191757.0,5064959.0
2009.07.28,1526.03,1.98,+0.13%,422747.0,5497267.0,504.16,0.49,-0.10%,802573.0,2261927.0,198.52,0.45,+0.23%,148570.0,4429202.0
2009.07.27,1524.05,21.46,+1.43%,474220.0,5881570.0,504.65,4.63,+0.93%,714365.0,1983930.0,198.07,2.94,+1.51%,167845.0,4783541.0
2009.07.24,1502.59,6.1,+0.41%,525376.0,6356024.0,500.02,2.13,+0.43%,780187.0,1860474.0,195.13,0.73,+0.38%,160189.0,5054679.0
2009.07.23,1496.49,2.45,+0.16%,633991.0,6540063.0,497.89,0.12,+0.02%,783534.0,2104751.0,194.4,0.11,+0.06%,193043.0,5251394.0
2009.07.22,1494.04,5.05,+0.34%,498809.0,5965006.0,497.77,1.86,+0.38%,803190.0,2195292.0,194.29,0.67,+0.35%,158630.0,4854763.0
2009.07.21,1488.99,10.48,+0.71%,507936.0,6626054.0,495.91,2.29,+0.46%,708471.0,2081772.0,193.62,1.37,+0.71%,176760.0,5463495.0
2009.07.20,1478.51,38.41,+2.67%,498888.0,6195648.0,493.62,7.75,+1.60%,622593.0,1791850.0,192.25,5.09,+2.72%,173558.0,5099678.0
2009.07.17,1440.1,7.88,+0.55%,397188.0,4440500.0,485.87,3.59,+0.74%,651999.0,1767179.0,187.16,0.94,+0.50%,111950.0,3523125.0
2009.07.16,1432.22,11.36,+0.80%,417428.0,5406616.0,482.28,4.39,-0.90%,724048.0,1990378.0,186.22,1.96,+1.06%,154597.0,4447933.0
2009.07.15,1420.86,35.3,+2.55%,390992.0,5174051.0,486.67,10.42,+2.19%,768259.0,1808457.0,184.26,4.83,+2.69%,133920.0,4203061.0
2009.07.14,1385.56,7.44,+0.54%,419762.0,4948279.0,476.25,0.2,+0.04%,657769.0,1792742.0,179.43,1.28,+0.72%,135047.0,3982707.0
2009.07.13,1378.12,50.5,-3.53%,437912.0,4912634.0,476.05,19.22,-3.88%,735370.0,1959412.0,178.15,6.41,-3.47%,154066.0,3998683.0
2009.07.10,1428.62,2.27,-0.16%,449512.0,4645466.0,495.27,7.53,-1.50%,736120.0,2192641.0,184.56,0.16,-0.09%,120079.0,3600346.0
2009.07.09,1430.89,0.13,-0.01%,426833.0,5547647.0,502.8,2.89,-0.57%,682406.0,2092649.0,184.72,0.01,-0.01%,145835.0,4596992.0
2009.07.08,1431.02,3.18,-0.22%,426600.0,4960187.0,505.69,3.07,-0.60%,715447.0,2162659.0,184.73,0.38,-0.21%,149701.0,4087266.0
2009.07.07,1434.2,5.26,+0.37%,446259.0,4938392.0,508.76,3.34,+0.66%,924234.0,2132892.0,185.11,0.61,+0.33%,161968.0,4055085.0
2009.07.06,1428.94,8.9,+0.63%,372986.0,4456508.0,505.42,3.6,+0.72%,627848.0,1889389.0,184.5,1.58,+0.86%,137520.0,3673054.0
2009.07.03,1420.04,8.56,+0.61%,392031.0,4041702.0,501.82,5.82,+1.17%,690972.0,1706869.0,182.92,1.07,+0.59%,136485.0,3293663.0
2009.07.02,1411.48,0.18,-0.01%,455669.0,4627005.0,496.0,4.83,+0.98%,666797.0,1640996.0,181.85,0.1,-0.05%,159334.0,3706284.0
2009.07.01,1411.66,21.59,+1.55%,495691.0,4975005.0,491.17,6.02,+1.24%,708042.0,1650312.0,181.95,2.96,+1.65%,159181.0,3974750.0
2009.06.30,1390.07,1.62,+0.12%,462563.0,4674624.0,485.15,6.49,-1.32%,923609.0,2026617.0,178.99,0.18,+0.10%,181937.0,3817889.0
2009.06.29,1388.45,6.08,-0.44%,416806.0,3948033.0,491.64,11.7,-2.32%,704778.0,1587616.0,178.81,0.47,-0.26%,149342.0,3160120.0
2009.06.26,1394.53,1.8,+0.13%,416235.0,4550737.0,503.34,0.69,-0.14%,911761.0,1895201.0,179.28,0.42,+0.23%,140635.0,3736172.0
2009.06.25,1392.73,28.94,+2.12%,439842.0,5108783.0,504.03,9.03,+1.82%,779423.0,1757111.0,178.86,3.78,+2.16%,186593.0,4217708.0
2009.06.24,1363.79,3.25,+0.24%,423535.0,4408828.0,495.0,3.03,-0.61%,840747.0,1824571.0,175.08,0.76,+0.44%,162243.0,3534196.0
2009.06.23,1360.54,39.17,-2.80%,489752.0,4823048.0,498.03,15.1,-2.94%,844667.0,1831725.0,174.32,4.7,-2.63%,211932.0,3989234.0
2009.06.22,1399.71,16.37,+1.18%,394599.0,4105285.0,513.13,2.86,+0.56%,790655.0,1608254.0,179.02,2.39,+1.35%,121995.0,3327524.0
2009.06.19,1383.34,7.58,+0.55%,461641.0,4208654.0,510.27,2.95,-0.57%,1045020.0,1867188.0,176.63,1.09,+0.62%,147082.0,3306352.0
2009.06.18,1375.76,15.41,-1.11%,490909.0,4395013.0,513.22,4.15,-0.80%,732870.0,1863117.0,175.54,2.26,-1.27%,132014.0,3455189.0
2009.06.17,1391.17,7.98,-0.57%,448188.0,4543442.0,517.37,3.56,-0.68%,954533.0,2205754.0,177.8,1.08,-0.60%,141945.0,3568302.0
2009.06.16,1399.15,13.27,-0.94%,465053.0,4495822.0,520.93,1.3,+0.25%,875428.0,1924281.0,178.88,1.78,-0.99%,147171.0,3500064.0
2009.06.15,1412.42,16.17,-1.13%,419006.0,4852643.0,519.63,4.63,-0.88%,810379.0,1823905.0,180.66,2.03,-1.11%,134467.0,3774307.0
2009.06.12,1428.59,9.2,+0.65%,500474.0,5235080.0,524.26,3.66,+0.70%,810738.0,2026534.0,182.69,1.26,+0.69%,141982.0,4076274.0
2009.06.11,1419.39,4.51,+0.32%,478309.0,6881322.0,520.6,0.24,+0.05%,887062.0,2158770.0,181.43,0.52,+0.29%,190960.0,5727274.0
2009.06.10,1414.88,43.04,+3.14%,488355.0,5928597.0,520.36,2.4,+0.46%,990427.0,2319230.0,180.91,6.0,+3.43%,181354.0,4661219.0
2009.06.09,1371.84,21.46,-1.54%,472820.0,5779154.0,517.96,11.15,-2.11%,1143878.0,2713553.0,174.91,2.76,-1.55%,170864.0,4575447.0
2009.06.08,1393.3,1.41,-0.10%,508079.0,5331675.0,529.11,0.0,0.00%,1001571.0,2224629.0,177.67,0.1,-0.06%,173509.0,4155312.0
2009.06.05,1394.71,16.57,+1.20%,495055.0,5824173.0,529.11,1.11,+0.21%,1220143.0,2338420.0,177.77,2.02,+1.15%,172609.0,4598899.0
2009.06.04,1378.14,36.75,-2.60%,571538.0,6765725.0,528.0,13.25,-2.45%,923941.0,2425357.0,175.75,4.56,-2.53%,227298.0,5307121.0
2009.06.03,1414.89,2.04,+0.14%,658795.0,6965272.0,541.25,2.56,+0.48%,1031019.0,2470287.0,180.31,0.16,-0.09%,219133.0,5353678.0
2009.06.02,1412.85,2.25,-0.16%,684257.0,8070943.0,538.69,0.87,-0.16%,883329.0,2651586.0,180.47,0.43,-0.24%,222076.0,6146050.0
2009.06.01,1415.1,19.21,+1.38%,540442.0,5968484.0,539.56,10.76,+2.03%,743078.0,2213647.0,180.9,2.2,+1.23%,182614.0,4698221.0
2009.05.29,1395.89,3.72,+0.27%,530293.0,6827934.0,528.8,7.69,+1.48%,910379.0,2270696.0,178.7,0.51,+0.29%,213601.0,5551360.0
2009.05.28,1392.17,30.15,+2.21%,609908.0,6855994.0,521.11,3.22,-0.61%,1032479.0,2700631.0,178.19,4.44,+2.56%,220891.0,5264915.0
2009.05.27,1362.02,10.02,-0.73%,768324.0,7994160.0,524.33,12.21,-2.28%,1276900.0,3185206.0,173.75,1.02,-0.58%,248672.0,6176176.0
2009.05.26,1372.04,28.86,-2.06%,648074.0,7851331.0,536.54,5.54,-1.02%,1098212.0,3203913.0,174.77,3.8,-2.13%,214759.0,5949309.0
2009.05.25,1400.9,2.85,-0.20%,817845.0,8525824.0,542.08,12.01,-2.17%,1521488.0,3571005.0,178.57,0.44,-0.25%,255089.0,6490300.0
2009.05.22,1403.75,17.9,-1.26%,667404.0,7713851.0,554.09,5.06,-0.90%,1148269.0,3659408.0,179.01,2.81,-1.55%,238799.0,5746883.0
2009.05.21,1421.65,14.05,-0.98%,858715.0,7779624.0,559.15,3.42,-0.61%,1186317.0,3892844.0,181.82,1.98,-1.08%,252523.0,5521346.0
2009.05.20,1435.7,7.49,+0.52%,690425.0,6644488.0,562.57,8.8,+1.59%,1269005.0,4180733.0,183.8,1.04,+0.57%,215734.0,4886568.0
2009.05.19,1428.21,41.53,+2.99%,767493.0,7667928.0,553.77,8.76,+1.61%,988766.0,3313206.0,182.76,5.5,+3.10%,289073.0,5825372.0
2009.05.18,1386.68,5.05,-0.36%,546147.0,5950848.0,545.01,1.47,+0.27%,1075137.0,3006780.0,177.26,0.54,-0.30%,204287.0,4444418.0
2009.05.15,1391.73,10.78,+0.78%,677500.0,6638407.0,543.54,6.76,+1.26%,1177163.0,3884746.0,177.8,1.51,+0.86%,245465.0,4979000.0
2009.05.14,1380.95,33.57,-2.37%,694052.0,7466273.0,536.78,0.83,+0.15%,980498.0,3089531.0,176.29,4.85,-2.68%,271650.0,5883885.0
2009.05.13,1414.52,11.01,+0.78%,705970.0,6932344.0,535.95,9.77,+1.86%,994424.0,3274441.0,181.14,1.41,+0.78%,234838.0,5333556.0
2009.05.12,1403.51,11.65,-0.82%,754830.0,6535928.0,526.18,2.27,+0.43%,917767.0,3041866.0,179.73,1.62,-0.89%,232891.0,5183614.0
2009.05.11,1415.16,3.03,+0.21%,668426.0,6869453.0,523.91,6.08,+1.17%,769257.0,2487586.0,181.35,0.31,+0.17%,246551.0,5600015.0
2009.05.08,1412.13,11.05,+0.79%,705754.0,7292385.0,517.83,3.88,+0.75%,792182.0,2489761.0,181.04,1.3,+0.72%,243776.0,5821951.0
2009.05.07,1401.08,7.63,+0.55%,758933.0,9393497.0,513.95,3.93,+0.77%,718695.0,2477784.0,179.74,0.92,+0.51%,327534.0,7816583.0
2009.05.06,1393.45,4.47,-0.32%,727693.0,9664083.0,510.02,3.01,+0.59%,658870.0,2265436.0,178.82,0.87,-0.48%,326698.0,8223080.0
2009.05.04,1397.92,28.56,+2.09%,737372.0,8851067.0,507.01,6.03,+1.20%,546063.0,1960620.0,179.69,3.69,+2.10%,343079.0,7470975.0
2009.04.30,1369.36,30.94,+2.31%,794108.0,8423995.0,500.98,6.51,+1.32%,657295.0,2578127.0,176.0,3.92,+2.28%,268198.0,6705173.0
2009.04.29,1338.42,38.18,+2.94%,591294.0,5577139.0,494.47,15.1,+3.15%,745526.0,2700088.0,172.08,4.84,+2.89%,162823.0,4101933.0
2009.04.28,1300.24,39.59,-2.95%,746187.0,7509082.0,479.37,26.6,-5.26%,964674.0,3120030.0,167.24,4.89,-2.84%,218886.0,5543067.0
2009.04.27,1339.83,14.27,-1.05%,537024.0,6791611.0,505.97,1.53,-0.30%,758141.0,2746327.0,172.13,2.0,-1.15%,195421.0,5287097.0
2009.04.24,1354.1,14.7,-1.07%,664460.0,8014822.0,507.5,6.59,-1.28%,852781.0,2859354.0,174.13,2.01,-1.14%,235094.0,6320673.0
2009.04.23,1368.8,12.78,+0.94%,736479.0,8744943.0,514.09,4.19,+0.82%,849784.0,2908737.0,176.14,1.74,+1.00%,274180.0,6844530.0
2009.04.22,1356.02,19.21,+1.44%,717592.0,8428286.0,509.9,12.71,+2.56%,921284.0,2957012.0,174.4,2.44,+1.42%,287267.0,6890096.0
2009.04.21,1336.81,0.42,+0.03%,629611.0,6430669.0,497.19,5.25,+1.07%,789360.0,2368087.0,171.96,0.34,-0.20%,202060.0,4916919.0
2009.04.20,1336.39,7.39,+0.56%,556193.0,5821139.0,491.94,8.14,+1.68%,779983.0,2236097.0,172.3,0.97,+0.57%,180290.0,4431124.0
2009.04.17,1329.0,7.72,-0.58%,783034.0,8104099.0,483.8,13.72,-2.76%,883820.0,2881853.0,171.33,0.4,-0.23%,248523.0,6401610.0
2009.04.16,1336.72,3.63,+0.27%,733455.0,8759560.0,497.52,4.68,-0.93%,863150.0,3311209.0,171.73,0.52,+0.30%,270746.0,7030860.0
2009.04.15,1333.09,9.54,-0.71%,798176.0,7985854.0,502.2,6.48,-1.27%,1058244.0,3828792.0,171.21,0.82,-0.48%,263612.0,6212101.0
2009.04.14,1342.63,4.37,+0.33%,924356.0,8202891.0,508.68,1.45,+0.29%,1093296.0,3968252.0,172.03,0.34,+0.20%,295751.0,6148558.0
2009.04.13,1338.26,2.22,+0.17%,807509.0,8139756.0,507.23,13.97,+2.83%,913393.0,3448709.0,171.69,0.32,-0.19%,277841.0,6360295.0
2009.04.10,1336.04,19.69,+1.50%,911737.0,8983886.0,493.26,11.81,+2.45%,903621.0,3176341.0,172.01,2.53,+1.49%,333141.0,7271081.0
2009.04.09,1316.35,54.28,+4.30%,920617.0,8954383.0,481.45,20.62,+4.47%,904769.0,2899425.0,169.48,6.8,+4.18%,330922.0,7110334.0
2009.04.08,1262.07,38.03,-2.93%,742604.0,6589259.0,460.83,2.26,+0.49%,784191.0,2590548.0,162.68,5.66,-3.36%,227342.0,5047800.0
2009.04.07,1300.1,2.25,+0.17%,678610.0,6464049.0,458.57,10.63,+2.37%,708895.0,2796334.0,168.34,0.28,-0.17%,241352.0,5084371.0
2009.04.06,1297.85,14.1,+1.10%,719091.0,7752072.0,447.94,8.78,+2.00%,723431.0,2290288.0,168.62,1.51,+0.90%,290257.0,6370317.0
2009.04.03,1283.75,6.78,+0.53%,608853.0,7654069.0,439.16,0.68,-0.15%,657714.0,1909719.0,167.11,0.93,+0.56%,240612.0,6206164.0
2009.04.02,1276.97,43.61,+3.54%,720243.0,7787151.0,439.84,8.87,+2.06%,746382.0,2108094.0,166.18,5.72,+3.56%,277896.0,6433287.0
2009.04.01,1233.36,27.1,+2.25%,578847.0,6338313.0,430.97,9.53,+2.26%,648980.0,1840161.0,160.46,3.45,+2.20%,211040.0,5079673.0
2009.03.31,1206.26,8.8,+0.73%,496465.0,5055553.0,421.44,9.43,+2.29%,639286.0,1707614.0,157.01,0.78,+0.50%,174297.0,4168068.0
2009.03.30,1197.46,40.05,-3.24%,520189.0,4833005.0,412.01,9.23,-2.19%,594583.0,1559800.0,156.23,5.43,-3.36%,188234.0,3974456.0
2009.03.27,1237.51,6.29,-0.51%,694315.0,6937311.0,421.24,6.03,-1.41%,783939.0,2114317.0,161.66,0.56,-0.35%,258370.0,5743720.0
2009.03.26,1243.8,14.78,+1.20%,579961.0,5811530.0,427.27,7.98,+1.90%,644591.0,1960653.0,162.22,1.94,+1.21%,222191.0,4885126.0
2009.03.25,1229.02,7.32,+0.60%,488530.0,5015422.0,419.29,6.9,+1.67%,672579.0,1623466.0,160.28,0.72,+0.45%,169763.0,4186502.0
2009.03.24,1221.7,22.2,+1.85%,505304.0,5780776.0,412.39,3.16,+0.77%,585400.0,1583693.0,159.56,3.14,+2.01%,193182.0,4985528.0
2009.03.23,1199.5,28.56,+2.44%,454482.0,4644902.0,409.23,8.52,+2.13%,619540.0,1460207.0,156.42,3.84,+2.52%,163472.0,3846630.0
2009.03.20,1170.94,9.13,+0.79%,369582.0,4168081.0,400.71,6.77,+1.72%,687651.0,1366982.0,152.58,1.07,+0.71%,140220.0,3445663.0
2009.03.19,1161.81,8.14,-0.70%,532377.0,5051089.0,393.94,4.66,-1.17%,807123.0,1524693.0,151.51,1.38,-0.90%,179492.0,4068308.0
2009.03.18,1169.95,6.07,+0.52%,519929.0,4984745.0,398.6,3.94,+1.00%,725318.0,1801767.0,152.89,0.72,+0.47%,184088.0,4169305.0
2009.03.17,1163.88,38.42,+3.41%,726612.0,5715760.0,394.66,6.89,+1.78%,654321.0,1456215.0,152.17,5.17,+3.52%,217858.0,4740705.0
2009.03.16,1125.46,0.57,-0.05%,435916.0,4274238.0,387.77,1.5,-0.39%,663939.0,1495738.0,147.0,0.29,-0.20%,167082.0,3836494.0
2009.03.13,1126.03,2.36,-0.21%,506108.0,5149618.0,389.27,2.68,+0.69%,883716.0,1679234.0,147.29,0.73,-0.49%,211563.0,4751871.0
2009.03.12,1128.39,0.88,+0.08%,536778.0,5914198.0,386.59,0.9,+0.23%,810825.0,1595407.0,148.02,0.42,+0.28%,245614.0,6351849.0
2009.03.11,1127.51,35.31,+3.23%,574161.0,5555413.0,385.69,7.77,+2.06%,783250.0,1750511.0,147.6,4.87,+3.41%,221180.0,4702981.0
2009.03.10,1092.2,20.47,+1.91%,614037.0,4759077.0,377.92,0.81,-0.21%,756404.0,1903139.0,142.73,2.73,+1.95%,211190.0,3987439.0
2009.03.09,1071.73,16.7,+1.58%,457857.0,3401922.0,378.73,13.55,+3.71%,645157.0,1715955.0,140.0,2.17,+1.57%,125331.0,2755536.0
2009.03.06,1055.03,3.15,-0.30%,465690.0,3394264.0,365.18,3.02,+0.83%,637856.0,1850580.0,137.83,0.42,-0.30%,122702.0,2733153.0
2009.03.05,1058.18,1.08,-0.10%,509820.0,4438499.0,362.16,2.26,+0.63%,704844.0,1677979.0,138.25,0.04,+0.03%,153807.0,3700798.0
2009.03.04,1059.26,33.69,+3.29%,490749.0,4125722.0,359.9,12.14,+3.49%,622713.0,1368691.0,138.21,4.43,+3.31%,153586.0,3481890.0
2009.03.03,1025.57,6.76,+0.66%,543321.0,3497372.0,347.76,1.95,-0.56%,681308.0,1325157.0,133.78,1.31,+0.99%,152334.0,3024705.0
2009.03.02,1018.81,44.22,-4.16%,413891.0,3295452.0,349.71,13.5,-3.72%,642043.0,1089205.0,132.47,5.6,-4.06%,120909.0,2788697.0
2009.02.27,1063.03,8.24,+0.78%,498237.0,3525824.0,363.21,4.56,+1.27%,502871.0,1164512.0,138.07,1.09,+0.80%,135670.0,2903946.0
2009.02.26,1054.79,12.29,-1.15%,574940.0,4052839.0,358.65,3.43,-0.95%,671722.0,1636709.0,136.98,1.67,-1.20%,176253.0,3413441.0
