,종가_DJI@DJI,전일비_DJI@DJI,gvol_DJI@DJI,고가_DJI@DJI,저가_DJI@DJI,시가_DJI@DJI,rate_DJI@DJI,symb_DJI@DJI,종가_NII@NI225,전일비_NII@NI225,gvol_NII@NI225,고가_NII@NI225,저가_NII@NI225,시가_NII@NI225,rate_NII@NI225,symb_NII@NI225,종가_LNS@FTSE100,전일비_LNS@FTSE100,gvol_LNS@FTSE100,고가_LNS@FTSE100,저가_LNS@FTSE100,시가_LNS@FTSE100,rate_LNS@FTSE100,symb_LNS@FTSE100,종가_NAS@IXIC,전일비_NAS@IXIC,gvol_NAS@IXIC,고가_NAS@IXIC,저가_NAS@IXIC,시가_NAS@IXIC,rate_NAS@IXIC,symb_NAS@IXIC,종가_SHS@000001,전일비_SHS@000001,gvol_SHS@000001,고가_SHS@000001,저가_SHS@000001,시가_SHS@000001,rate_SHS@000001,symb_SHS@000001,종가_PAS@CAC40,전일비_PAS@CAC40,gvol_PAS@CAC40,고가_PAS@CAC40,저가_PAS@CAC40,시가_PAS@CAC40,rate_PAS@CAC40,symb_PAS@CAC40,종가_SPI@SPX,전일비_SPI@SPX,gvol_SPI@SPX,고가_SPI@SPX,저가_SPI@SPX,시가_SPI@SPX,rate_SPI@SPX,symb_SPI@SPX,종가_HSI@HSI,전일비_HSI@HSI,gvol_HSI@HSI,고가_HSI@HSI,저가_HSI@HSI,시가_HSI@HSI,rate_HSI@HSI,symb_HSI@HSI,종가_XTR@DAX30,전일비_XTR@DAX30,gvol_XTR@DAX30,고가_XTR@DAX30,저가_XTR@DAX30,시가_XTR@DAX30,rate_XTR@DAX30,symb_XTR@DAX30
20091231,10428.05,-120.46,137941788.0,10555.01,10423.13,10548.51,-1.14,DJI@DJI,,,,,,,,,5412.88,15.02,0.0,5431.9,5390.39,5397.86,0.27,LNS@FTSE100,2269.15,-22.13,120644063.0,2293.59,2269.71,2292.92,-0.97,NAS@IXIC,3277.14,14.54,11652000000.0,3282.21,3250.03,3265.0,0.44,SHS@000001,3936.33,0.83,0.0,3959.2,3936.33,3952.53,0.02,PAS@CAC40,1115.1,-11.32,1779029370.0,1127.64,1114.81,1126.6,-1.0,SPI@SPX,21872.5,375.88,799955211.0,21886.32,21587.48,21654.25,1.75,HSI@HSI,,,,,,,,
20091230,10548.51,3.1,110160283.0,10550.7,10505.66,10544.36,0.03,DJI@DJI,10546.44,-91.62,1414518400.0,10707.51,10546.44,10707.51,-0.86,NII@NI225,5397.86,-39.75,0.0,5442.82,5390.58,5437.61,-0.73,LNS@FTSE100,2291.28,2.88,125392104.0,2293.02,2280.16,2284.56,0.13,NAS@IXIC,3262.6,50.84,12945600000.0,3267.0,3206.22,3211.83,1.58,SHS@000001,3935.5,-24.48,0.0,3967.16,3928.2,3953.3,-0.61,PAS@CAC40,1126.42,0.23,1800662870.0,1126.42,1121.93,1125.53,0.02,SPI@SPX,21496.62,-2.82,1492875407.0,21620.74,21320.11,21469.33,-0.01,HSI@HSI,5957.43,-54.12,0.0,6008.75,5949.45,6002.29,-0.9,XTR@DAX30
20091229,10545.41,-1.67,92887099.0,10580.33,10544.28,10547.83,-0.02,DJI@DJI,10638.06,3.83,1222987900.0,10683.12,10597.41,10611.85,0.04,NII@NI225,5437.61,35.2,0.0,5445.17,5402.41,5402.41,0.65,LNS@FTSE100,2288.4,-2.68,121536001.0,2294.75,2286.57,2293.94,-0.12,NAS@IXIC,3211.76,22.98,10261300000.0,3212.52,3166.76,3190.17,0.72,SHS@000001,3959.98,12.83,0.0,3976.92,3949.97,3959.03,0.32,PAS@CAC40,1126.19,-1.59,1862472410.0,1130.38,1126.07,1128.55,-0.14,SPI@SPX,21499.44,19.22,784233796.0,21608.98,21392.9,21544.44,0.09,HSI@HSI,6011.55,8.63,0.0,6026.69,6001.22,6010.92,0.14,XTR@DAX30
20091228,10547.08,26.98,102007456.0,10551.61,10506.34,10517.91,0.26,DJI@DJI,10634.23,139.52,1061187300.0,10652.99,10513.55,10521.81,1.33,NII@NI225,,,,,,,,,2291.08,5.39,125404070.0,2295.8,2280.56,2290.04,0.24,NAS@IXIC,3188.78,47.43,9121200000.0,3202.09,3148.86,3148.86,1.5,SHS@000001,3947.15,34.42,0.0,3951.78,3934.36,3939.66,0.87,PAS@CAC40,1127.78,1.3,2083107980.0,1130.38,1123.51,1127.53,0.12,SPI@SPX,21480.22,-36.78,854554427.0,21739.39,21474.11,21622.13,-0.17,HSI@HSI,6002.92,45.48,0.0,6011.28,5977.99,5977.99,0.76,XTR@DAX30
20091224,10520.1,53.66,52674227.0,10522.06,10461.68,10467.12,0.51,DJI@DJI,10536.92,158.89,1440858200.0,10558.41,10413.37,10413.37,1.53,NII@NI225,5402.41,30.03,0.0,5402.41,5367.84,5372.38,0.55,LNS@FTSE100,2285.69,16.05,62267609.0,2285.89,2273.4,2273.95,0.71,NAS@IXIC,3153.41,79.63,10240600000.0,3156.53,3075.11,3080.87,2.59,SHS@000001,3912.73,1.98,0.0,3922.93,3909.43,3909.43,0.05,PAS@CAC40,1126.48,5.89,977402510.0,1126.48,1121.07,1121.07,0.53,SPI@SPX,21517.0,188.26,694315843.0,21591.99,21357.29,21378.79,0.88,HSI@HSI,,,,,,,,
20091223,10466.44,1.51,112455354.0,10492.06,10437.8,10464.32,0.01,DJI@DJI,,,,,,,,,5372.38,43.72,0.0,5386.6,5328.66,5328.66,0.82,LNS@FTSE100,2269.64,16.97,154109539.0,2271.33,2253.67,2257.21,0.75,NAS@IXIC,3073.78,23.26,8005800000.0,3078.84,3041.35,3048.2,0.76,SHS@000001,3910.75,12.37,0.0,3930.76,3898.82,3923.31,0.31,PAS@CAC40,1120.59,2.57,2496063930.0,1121.57,1116.0,1118.84,0.23,SPI@SPX,21328.74,236.7,998541418.0,21339.18,21017.02,21115.88,1.12,HSI@HSI,5957.44,11.75,0.0,5988.28,5935.14,5966.11,0.19,XTR@DAX30
20091222,10464.93,50.79,135075193.0,10479.82,10414.59,10414.67,0.49,DJI@DJI,10378.03,194.56,1718001900.0,10378.03,10235.22,10256.0,1.91,NII@NI225,5328.66,34.67,0.0,5361.9,5293.99,5293.99,0.65,LNS@FTSE100,2252.67,15.01,167307538.0,2253.73,2241.33,2242.61,0.67,NAS@IXIC,3050.52,-72.45,8508100000.0,3129.31,3039.86,3126.61,-2.31,SHS@000001,3898.38,26.32,0.0,3918.67,3876.82,3878.86,0.67,PAS@CAC40,1118.02,3.97,2922909210.0,1120.27,1114.51,1114.51,0.36,SPI@SPX,21092.04,143.94,1270146893.0,21229.71,21029.28,21151.85,0.69,HSI@HSI,5945.69,15.16,0.0,5981.98,5929.67,5939.2,0.25,XTR@DAX30
20091221,10414.14,85.25,164467582.0,10458.05,10329.8,10330.1,0.83,DJI@DJI,10183.47,41.42,1203620300.0,10215.49,10183.47,10196.71,0.41,NII@NI225,5293.99,97.18,0.0,5319.98,5196.81,5196.81,1.86,LNS@FTSE100,2237.66,25.97,180852980.0,2242.22,2224.04,2224.04,1.17,NAS@IXIC,3122.97,9.08,7456800000.0,3123.99,3088.0,3108.07,0.29,SHS@000001,3872.06,77.62,0.0,3873.88,3802.13,3807.84,2.04,PAS@CAC40,1114.05,11.58,3402980410.0,1117.68,1105.31,1105.31,1.05,SPI@SPX,20948.1,-227.78,1212298168.0,21178.45,20932.77,21110.24,-1.08,HSI@HSI,5930.53,99.32,0.0,5936.27,5841.69,5841.81,1.7,XTR@DAX30
20091218,10328.89,20.63,480075353.0,10372.35,10263.9,10309.39,0.2,DJI@DJI,10142.05,-21.75,1516676600.0,10157.25,10027.85,10110.64,-0.21,NII@NI225,5196.81,-20.8,0.0,5287.62,5196.81,5217.61,-0.39,LNS@FTSE100,2211.69,31.64,275469817.0,2213.18,2190.69,2197.57,1.45,NAS@IXIC,3113.89,-65.19,10186600000.0,3169.58,3108.03,3154.82,-2.05,SHS@000001,3794.44,-36.38,0.0,3871.0,3794.44,3833.72,-0.94,PAS@CAC40,1102.47,6.39,5997348500.0,1103.74,1093.88,1097.86,0.58,SPI@SPX,21175.88,-171.75,1886851452.0,21281.91,21078.2,21162.43,-0.8,HSI@HSI,5831.21,-13.23,0.0,5900.62,5829.64,5846.97,-0.22,XTR@DAX30
20091217,10308.26,-132.86,198858527.0,10440.06,10307.96,10439.99,-1.27,DJI@DJI,10163.8,-13.61,1481025200.0,10260.12,10163.8,10199.92,-0.13,NII@NI225,5217.61,-102.65,0.0,5320.26,5217.61,5320.26,-1.92,LNS@FTSE100,2180.05,-26.86,184931340.0,2198.51,2178.05,2193.5,-1.22,NAS@IXIC,3179.08,-76.13,10564700000.0,3272.97,3176.63,3261.61,-2.33,SHS@000001,3830.82,-45.0,0.0,3864.05,3820.88,3847.99,-1.16,PAS@CAC40,1096.08,-13.1,3046892370.0,1106.36,1095.88,1106.36,-1.18,SPI@SPX,21347.63,-264.11,1797337592.0,21665.79,21218.9,21665.79,-1.22,HSI@HSI,5844.44,-58.99,0.0,5891.37,5833.9,5884.16,-0.99,XTR@DAX30
20091216,10441.12,-10.88,208305759.0,10509.97,10427.59,10449.81,-0.1,DJI@DJI,10177.41,93.93,2249919100.0,10222.22,10117.12,10179.33,0.93,NII@NI225,5320.26,34.49,0.0,5335.32,5283.89,5285.77,0.65,LNS@FTSE100,2206.91,5.86,198580244.0,2220.46,2203.33,2210.35,0.27,NAS@IXIC,3255.21,-19.25,10387400000.0,3299.33,3246.61,3262.86,-0.58,SHS@000001,3875.82,41.73,0.0,3878.2,3836.28,3837.11,1.08,PAS@CAC40,1109.18,1.25,4410036760.0,1116.21,1107.96,1108.61,0.11,SPI@SPX,21611.74,-202.18,1780977516.0,21907.29,21517.59,21840.25,-0.93,HSI@HSI,5903.43,92.09,0.0,5903.43,5812.19,5812.88,1.58,XTR@DAX30
20091215,10452.0,-49.05,187559963.0,10499.31,10426.69,10499.31,-0.47,DJI@DJI,10083.48,-22.2,1597861000.0,10111.76,10033.9,10053.45,-0.22,NII@NI225,5285.77,-29.57,0.0,5328.11,5250.78,5315.34,-0.55,LNS@FTSE100,2201.05,-11.05,191172264.0,2217.63,2197.76,2203.54,-0.5,NAS@IXIC,3274.46,-28.44,10148500000.0,3303.18,3267.93,3283.6,-0.86,SHS@000001,3834.09,3.65,0.0,3843.13,3793.65,3834.53,0.09,PAS@CAC40,1107.93,-6.18,4323981660.0,1114.11,1105.35,1114.11,-0.55,SPI@SPX,21813.92,-271.83,1759589868.0,22032.16,21779.92,22032.16,-1.23,HSI@HSI,5811.34,9.08,0.0,5828.24,5752.21,5815.83,0.15,XTR@DAX30
20091214,10501.05,29.55,154359615.0,10514.66,10471.28,10471.28,0.28,DJI@DJI,10105.68,-2.19,1612171000.0,10126.61,10009.6,10126.61,-0.02,NII@NI225,5315.34,53.77,0.0,5330.96,5261.57,5261.57,1.02,LNS@FTSE100,2212.1,21.79,176196208.0,2212.56,2193.2,2202.31,0.99,NAS@IXIC,3302.9,55.58,11824300000.0,3315.03,3178.23,3246.95,1.71,SHS@000001,3830.44,26.72,0.0,3846.75,3811.62,3839.75,0.7,PAS@CAC40,1114.11,7.7,3830700330.0,1114.76,1107.84,1107.84,0.7,SPI@SPX,22085.75,183.64,1900057055.0,22225.77,21546.53,21638.97,0.84,HSI@HSI,5802.26,45.97,0.0,5827.25,5778.83,5803.2,0.79,XTR@DAX30
20091211,10471.5,65.67,179968842.0,10484.05,10400.08,10403.41,0.63,DJI@DJI,10107.87,245.05,2216884200.0,10107.87,9916.21,9958.0,2.48,NII@NI225,5261.57,17.2,0.0,5311.98,5244.37,5244.37,0.32,LNS@FTSE100,2190.31,-0.55,169801288.0,2202.4,2179.51,2200.96,-0.03,NAS@IXIC,3247.32,-6.94,9154300000.0,3280.94,3242.37,3260.45,-0.21,SHS@000001,3803.72,5.34,0.0,3836.88,3734.71,3797.05,0.14,PAS@CAC40,1106.41,4.06,3022827030.0,1108.5,1101.34,1103.96,0.37,SPI@SPX,21902.11,202.07,1541588841.0,22143.84,21796.83,21796.83,0.93,HSI@HSI,5756.29,47.27,0.0,5793.07,5714.43,5714.43,0.82,XTR@DAX30
20091210,10405.83,68.78,195906049.0,10444.6,10335.77,10336.0,0.67,DJI@DJI,9862.82,-141.9,1618948600.0,10035.92,9834.22,9964.05,-1.42,NII@NI225,5244.37,40.48,0.0,5254.52,5194.49,5203.89,0.77,LNS@FTSE100,2190.86,7.13,189584508.0,2202.84,2187.08,2194.9,0.33,NAS@IXIC,3254.26,14.69,9430700000.0,3276.13,3225.56,3258.35,0.45,SHS@000001,3798.38,40.99,0.0,3805.17,3734.71,3756.9,1.09,PAS@CAC40,1102.35,6.4,3483370110.0,1106.25,1098.68,1098.68,0.58,SPI@SPX,21700.04,-41.72,1664149313.0,21981.38,21565.58,21939.12,-0.19,HSI@HSI,5709.02,61.18,0.0,5741.8,5636.96,5646.65,1.08,XTR@DAX30
20091209,10337.05,51.08,188605901.0,10342.27,10235.63,10282.85,0.5,DJI@DJI,10004.72,-135.75,1488713600.0,10048.94,9985.97,10048.94,-1.34,NII@NI225,5203.89,-19.24,0.0,5245.94,5175.66,5223.13,-0.36,LNS@FTSE100,2183.73,10.74,186374894.0,2185.7,2155.96,2170.02,0.49,NAS@IXIC,3239.57,-57.09,11509500000.0,3284.64,3228.2,3258.0,-1.73,SHS@000001,3757.39,-27.91,0.0,3799.87,3734.71,3776.53,-0.73,PAS@CAC40,1095.95,4.01,3490575210.0,1097.04,1085.89,1091.06,0.37,SPI@SPX,21741.76,-318.76,1593465638.0,22034.81,21658.27,21905.8,-1.44,HSI@HSI,5647.84,-40.74,0.0,5712.19,5605.43,5673.2,-0.71,XTR@DAX30
20091208,10285.97,-104.14,221774698.0,10385.65,10249.84,10385.42,-1.0,DJI@DJI,10140.47,-27.13,1499291600.0,10149.32,10079.81,10079.81,-0.27,NII@NI225,5223.13,-87.53,0.0,5323.36,5206.38,5310.66,-1.64,LNS@FTSE100,2172.99,-16.62,192376546.0,2187.19,2160.43,2174.72,-0.76,NAS@IXIC,3296.66,-35.24,13706600000.0,3330.38,3260.67,3330.33,-1.05,SHS@000001,3785.3,-54.75,0.0,3854.08,3761.86,3829.11,-1.42,PAS@CAC40,1091.94,-11.31,3987989080.0,1103.04,1088.61,1103.04,-1.03,SPI@SPX,22060.52,-264.44,1355906939.0,22306.17,22055.02,22306.17,-1.18,HSI@HSI,5688.58,-96.17,0.0,5809.8,5659.4,5764.3,-1.66,XTR@DAX30
20091207,10390.11,1.21,196577978.0,10443.16,10360.18,10386.86,0.01,DJI@DJI,10167.6,145.01,1642284800.0,10204.58,10106.31,10131.9,1.45,NII@NI225,5310.66,-11.7,0.0,5328.78,5250.98,5322.36,-0.21,LNS@FTSE100,2189.61,-4.74,183274311.0,2201.42,2183.13,2191.35,-0.22,NAS@IXIC,3331.9,14.86,13987600000.0,3334.01,3302.13,3313.06,0.44,SHS@000001,3840.05,-6.57,0.0,3853.98,3803.62,3836.05,-0.17,PAS@CAC40,1103.25,-2.73,3427306880.0,1110.72,1100.82,1105.52,-0.25,SPI@SPX,22324.96,-173.19,1153600561.0,22476.62,22256.11,22387.23,-0.77,HSI@HSI,5784.75,-32.9,0.0,5812.69,5743.17,5812.11,-0.56,XTR@DAX30
20091204,10388.9,22.75,460658589.0,10516.7,10311.81,10368.57,0.22,DJI@DJI,10022.59,44.92,1798988400.0,10022.59,9902.83,10019.24,0.45,NII@NI225,5322.36,9.36,0.0,5373.94,5272.75,5313.0,0.17,LNS@FTSE100,2194.35,21.21,224678511.0,2214.39,2169.66,2203.75,0.98,NAS@IXIC,3317.04,52.41,21594500000.0,3319.13,3214.84,3256.61,1.6,SHS@000001,3846.62,47.51,0.0,3876.23,3772.34,3782.66,1.25,PAS@CAC40,1105.98,6.06,5211984070.0,1119.13,1096.52,1100.43,0.55,SPI@SPX,22498.15,-55.72,1467891794.0,22528.84,22240.86,22400.49,-0.25,HSI@HSI,5817.65,47.3,0.0,5859.34,5724.27,5752.86,0.81,XTR@DAX30
20091203,10366.15,-86.53,243970136.0,10507.63,10350.05,10455.63,-0.83,DJI@DJI,9977.67,368.73,1918767700.0,9977.67,9707.02,9707.02,3.84,NII@NI225,5313.0,-14.39,0.0,5372.39,5311.85,5327.39,-0.27,LNS@FTSE100,2173.14,-11.89,196497050.0,2203.75,2172.04,2190.42,-0.54,NAS@IXIC,3264.63,-5.12,15922000000.0,3270.37,3227.77,3267.99,-0.15,SHS@000001,3799.11,3.19,0.0,3841.11,3788.8,3828.61,0.08,PAS@CAC40,1099.92,-9.32,4126584050.0,1117.28,1098.74,1110.59,-0.84,SPI@SPX,22553.87,264.3,1479581936.0,22593.72,22333.67,22503.68,1.19,HSI@HSI,5770.35,-11.33,0.0,5852.87,5754.98,5805.14,-0.19,XTR@DAX30
20091202,10452.68,-18.9,159501469.0,10513.52,10421.47,10470.44,-0.18,DJI@DJI,9608.94,36.74,1671685500.0,9643.32,9514.15,9551.79,0.38,NII@NI225,5327.39,15.22,0.0,5348.45,5283.04,5312.17,0.28,LNS@FTSE100,2185.03,9.22,202582531.0,2198.55,2177.82,2178.51,0.42,NAS@IXIC,3269.75,34.39,17505100000.0,3278.27,3245.96,3252.98,1.06,SHS@000001,3795.92,20.18,0.0,3811.6,3764.84,3774.67,0.53,PAS@CAC40,1109.24,0.38,3124042200.0,1115.57,1105.29,1109.03,0.03,SPI@SPX,22289.57,176.42,1639656981.0,22439.36,22266.69,22402.51,0.8,HSI@HSI,5781.68,5.07,0.0,5813.23,5752.26,5771.5,0.08,XTR@DAX30
20091201,10471.58,126.74,190219357.0,10501.28,10343.44,10343.82,1.23,DJI@DJI,9572.2,226.65,2126627600.0,9572.2,9233.2,9281.82,2.43,NII@NI225,5312.17,121.49,0.0,5312.17,5190.68,5190.68,2.34,LNS@FTSE100,2175.81,31.21,208444959.0,2182.24,2162.23,2162.23,1.46,NAS@IXIC,3235.36,40.06,16528000000.0,3240.66,3173.42,3191.06,1.25,SHS@000001,3775.74,95.59,0.0,3775.74,3714.78,3720.28,2.59,PAS@CAC40,1108.86,13.23,3482729790.0,1112.28,1098.89,1098.89,1.21,SPI@SPX,22113.15,291.65,1465402299.0,22130.75,21789.41,21813.42,1.34,HSI@HSI,5776.61,150.66,0.0,5776.61,5653.08,5653.88,2.67,XTR@DAX30
20091130,10344.84,34.92,223576049.0,10364.34,10263.29,10309.77,0.34,DJI@DJI,9345.55,264.03,1855100800.0,9353.74,9162.18,9189.17,2.91,NII@NI225,5190.68,-55.05,0.0,5270.36,5190.68,5245.73,-1.04,LNS@FTSE100,2144.6,6.16,194517562.0,2146.88,2120.7,2135.93,0.29,NAS@IXIC,3195.3,99.04,13886000000.0,3195.88,3114.29,3114.29,3.19,SHS@000001,3680.15,-41.3,0.0,3732.63,3669.27,3732.63,-1.1,PAS@CAC40,1095.63,4.14,3364793230.0,1097.24,1086.25,1091.06,0.38,SPI@SPX,21821.5,687.0,2070331055.0,21924.08,21687.69,21687.69,3.25,HSI@HSI,5625.95,-59.66,0.0,5718.34,5607.82,5691.84,-1.04,XTR@DAX30
20091127,10309.92,-154.48,130293645.0,10452.23,10231.25,10452.23,-1.48,DJI@DJI,9081.52,-301.72,1761983200.0,9257.2,9076.41,9257.2,-3.22,NII@NI225,5245.73,51.6,0.0,5270.99,5103.78,5194.13,0.99,LNS@FTSE100,2138.44,-37.61,134765365.0,2155.41,2113.99,2115.96,-1.73,NAS@IXIC,3096.26,-74.72,14880300000.0,3169.76,3080.89,3137.3,-2.35,SHS@000001,3721.45,42.22,0.0,3748.08,3610.81,3613.28,1.14,PAS@CAC40,1091.49,-19.14,1833106380.0,1105.47,1083.74,1105.47,-1.72,SPI@SPX,21134.5,-1075.91,4042906228.0,21685.13,21002.49,21623.92,-4.84,HSI@HSI,5685.61,71.44,0.0,5718.53,5519.48,5580.52,1.27,XTR@DAX30
20091125,10464.4,30.69,130080339.0,10481.48,10420.94,10432.96,0.29,DJI@DJI,9441.64,40.06,1451026000.0,9453.7,9366.33,9381.9,0.43,NII@NI225,5364.81,40.85,0.0,5372.22,5323.96,5323.96,0.76,LNS@FTSE100,2176.05,6.87,136258531.0,2178.62,2170.06,2174.0,0.32,NAS@IXIC,3290.16,66.63,18902700000.0,3291.17,3188.02,3214.82,2.06,SHS@000001,3809.16,24.54,0.0,3827.38,3783.62,3812.37,0.64,PAS@CAC40,1110.63,4.98,2370481640.0,1111.18,1104.75,1106.49,0.45,SPI@SPX,22611.8,188.66,2983874221.0,22638.89,22336.07,22505.93,0.84,HSI@HSI,5803.02,33.71,0.0,5825.87,5753.86,5794.66,0.58,XTR@DAX30
20091124,10433.71,-17.24,163746641.0,10453.97,10359.58,10451.25,-0.16,DJI@DJI,9401.58,-96.1,1363662400.0,9511.0,9397.79,9511.0,-1.01,NII@NI225,5323.96,-31.54,0.0,5374.89,5309.13,5355.5,-0.58,LNS@FTSE100,2169.18,-6.83,180739795.0,2175.15,2155.22,2174.69,-0.31,NAS@IXIC,3223.53,-115.13,25021200000.0,3361.39,3214.03,3352.22,-3.44,SHS@000001,3784.62,-28.55,0.0,3818.73,3770.68,3779.57,-0.74,PAS@CAC40,1105.65,-0.59,3024954220.0,1107.56,1097.63,1105.82,-0.05,SPI@SPX,22423.14,-348.25,1837222338.0,22813.93,22395.38,22697.62,-1.53,HSI@HSI,5769.31,-32.17,0.0,5814.18,5745.57,5762.57,-0.55,XTR@DAX30
20091123,10450.95,132.79,182347889.0,10495.61,10320.05,10320.13,1.29,DJI@DJI,,,,,,,,,5355.5,104.09,0.0,5379.48,5251.41,5251.41,1.98,LNS@FTSE100,2176.01,29.97,179147356.0,2189.5,2168.77,2168.95,1.4,NAS@IXIC,3338.66,30.31,16953200000.0,3339.3,3305.5,3312.97,0.91,SHS@000001,3813.17,83.81,0.0,3828.69,3765.31,3767.22,2.24,PAS@CAC40,1106.24,14.86,3121397430.0,1112.38,1094.86,1094.86,1.36,SPI@SPX,22771.39,315.55,1164273135.0,22794.13,22490.34,22541.69,1.41,HSI@HSI,5801.48,138.33,0.0,5823.18,5689.38,5689.38,2.44,XTR@DAX30
20091120,10318.16,-14.28,230430293.0,10342.72,10271.68,10327.91,-0.14,DJI@DJI,9497.68,-51.79,1631090800.0,9513.6,9423.66,9460.21,-0.54,NII@NI225,5251.41,-16.29,0.0,5309.39,5224.01,5267.7,-0.3,LNS@FTSE100,2146.04,-10.78,198008897.0,2150.08,2137.06,2145.07,-0.5,NAS@IXIC,3308.35,-12.26,17607400000.0,3332.53,3280.18,3309.38,-0.36,SHS@000001,3729.36,-30.86,0.0,3788.07,3714.42,3773.2,-0.82,PAS@CAC40,1091.38,-3.52,3187435130.0,1094.66,1086.81,1094.66,-0.32,SPI@SPX,22455.84,-187.32,1503967663.0,22584.55,22376.36,22486.56,-0.83,HSI@HSI,5663.15,-39.03,0.0,5744.53,5638.33,5724.93,-0.68,XTR@DAX30
20091119,10332.44,-93.87,196245441.0,10425.33,10256.11,10425.33,-0.9,DJI@DJI,9549.47,-127.33,2029384700.0,9691.86,9496.07,9691.86,-1.32,NII@NI225,5267.7,-74.43,0.0,5343.82,5254.18,5342.13,-1.39,LNS@FTSE100,2156.82,-36.32,213573975.0,2176.51,2141.59,2176.37,-1.66,NAS@IXIC,3320.61,17.38,17462000000.0,3329.03,3285.8,3311.19,0.52,SHS@000001,3760.22,-67.94,0.0,3824.29,3751.0,3816.67,-1.77,PAS@CAC40,1094.9,-14.9,3584915120.0,1106.43,1088.4,1106.43,-1.34,SPI@SPX,22643.16,-197.17,1343291080.0,22894.84,22587.18,22894.84,-0.86,HSI@HSI,5702.18,-85.43,0.0,5791.83,5688.64,5783.91,-1.47,XTR@DAX30
20091118,10426.31,-11.11,166342296.0,10432.66,10360.1,10426.27,-0.11,DJI@DJI,9676.8,-53.13,1702084600.0,9788.81,9631.83,9723.23,-0.55,NII@NI225,5342.13,-3.8,0.0,5372.1,5331.64,5345.93,-0.07,LNS@FTSE100,2193.14,-10.64,195123011.0,2200.15,2180.17,2199.87,-0.48,NAS@IXIC,3303.23,20.34,15866400000.0,3315.87,3274.21,3287.26,0.61,SHS@000001,3828.16,-0.9,0.0,3862.17,3815.04,3849.84,-0.02,PAS@CAC40,1109.8,-0.52,3430632610.0,1111.1,1102.69,1109.43,-0.05,SPI@SPX,22840.33,-73.82,1696421645.0,23099.57,22645.74,22974.36,-0.32,HSI@HSI,5787.61,9.18,0.0,5843.27,5770.66,5793.39,0.15,XTR@DAX30
20091117,10437.42,30.46,158318226.0,10438.17,10361.99,10404.77,0.29,DJI@DJI,9729.93,-61.25,1386252300.0,9847.64,9715.28,9834.58,-0.63,NII@NI225,5345.93,-36.74,0.0,5382.67,5337.01,5382.67,-0.68,LNS@FTSE100,2203.78,5.93,187973689.0,2203.78,2185.55,2190.12,0.27,NAS@IXIC,3282.89,7.84,16603700000.0,3298.38,3275.3,3291.04,0.23,SHS@000001,3829.06,-34.1,0.0,3859.43,3821.82,3850.28,-0.88,PAS@CAC40,1110.32,1.02,3094791560.0,1110.52,1102.18,1109.22,0.09,SPI@SPX,22914.15,-29.83,1329268105.0,23000.37,22798.02,23000.37,-0.13,HSI@HSI,5778.43,-26.39,0.0,5802.32,5760.53,5788.46,-0.45,XTR@DAX30
20091116,10406.96,136.49,202566126.0,10434.24,10267.45,10267.53,1.33,DJI@DJI,9791.18,20.87,1407013600.0,9802.53,9725.81,9784.14,0.21,NII@NI225,5382.67,86.29,0.0,5396.96,5296.38,5296.38,1.62,LNS@FTSE100,2197.85,29.97,179854332.0,2205.32,2177.0,2177.31,1.38,NAS@IXIC,3275.05,87.4,20037900000.0,3275.55,3206.43,3206.43,2.74,SHS@000001,3863.16,57.15,0.0,3868.16,3830.26,3837.24,1.5,PAS@CAC40,1109.3,15.82,3755953970.0,1113.68,1094.13,1094.13,1.45,SPI@SPX,22943.98,390.35,1801326630.0,22998.85,22770.69,22789.99,1.73,HSI@HSI,5804.82,117.99,0.0,5812.84,5717.46,5717.46,2.07,XTR@DAX30
20091113,10270.47,73.0,167282485.0,10305.69,10192.03,10197.85,0.72,DJI@DJI,9770.31,-34.18,1227810600.0,9805.2,9719.38,9793.19,-0.35,NII@NI225,5296.38,19.88,0.0,5297.44,5251.27,5276.5,0.37,LNS@FTSE100,2167.88,18.86,183347238.0,2172.05,2145.92,2156.68,0.88,NAS@IXIC,3187.65,14.7,15114700000.0,3189.09,3127.5,3164.65,0.46,SHS@000001,3806.01,-2.06,0.0,3810.7,3764.51,3794.16,-0.05,PAS@CAC40,1093.48,6.24,3018484460.0,1097.79,1085.32,1087.59,0.57,SPI@SPX,22553.63,156.06,1439836978.0,22585.53,22343.99,22381.34,0.7,HSI@HSI,5686.83,22.87,0.0,5700.51,5615.68,5661.82,0.4,XTR@DAX30
20091112,10197.47,-93.79,183810735.0,10321.64,10171.24,10289.82,-0.91,DJI@DJI,9804.49,-67.19,1234283700.0,9943.57,9788.49,9921.45,-0.68,NII@NI225,5276.5,9.75,0.0,5304.94,5254.11,5266.75,0.18,LNS@FTSE100,2149.02,-17.88,211172935.0,2179.19,2145.83,2166.98,-0.83,NAS@IXIC,3172.95,-2.24,13803300000.0,3199.87,3163.08,3181.46,-0.07,SHS@000001,3808.07,-6.32,0.0,3843.76,3791.29,3799.95,-0.16,PAS@CAC40,1087.24,-11.27,3358300680.0,1101.97,1084.9,1098.31,-1.03,SPI@SPX,22397.57,-229.64,1423523312.0,22707.36,22359.09,22660.47,-1.01,HSI@HSI,5663.96,-4.39,0.0,5726.38,5632.77,5657.9,-0.07,XTR@DAX30
